"Maine",449,630,528,460,498,484,601,672,686,746,510,583,511,410,397,517,471,404,432,419,355,541
"Massachusetts",2154,2232,2201,2435,2401,2429,2575,2705,2897,2844,2141,2125,1811,1823,1771,1691,1729,1496,1102,1005,1054,1169
"New Hampshire",629,677,641,658,777,720,728,677,538,438,413,307,317,254,229,233,213,245,196,184,188,168
"New Jersey",9938,10147,9382,9747,9154,8563,9056,8665,8338,6644,5151,5102,4140,4038,3738,4695,3667,3467,2635,2435,2538,2485
"New York",19497,20804,21192,22980,23153,24897,25153,24119,23115,21535,17386,15652,14919,12420,9795,10415,9116,9035,7184,6965,6541,8125
"Pennsylvania",6650,5975,5744,6073,6785,5953,6407,6435,6423,5920,4134,3801,4034,4083,4192,3926,3736,3394,2887,2514,2546,2343
"Rhode Island",700,703,715,583,640,596,575,589,598,576,432,259,346,319,291,347,312,260,248,221,193,205
"Vermont",211,210,204,411,338,322,232,310,541,469,425,390,324,310,305,153,178,283,280,180,177,162
,,,,,,,,,,,,,,,,,,,,,,
"Midwest",79799,76510,75528,74032,71530,68542,68959,64737,60833,57263,46656,41742,38778,36195,33678,35438,34019,33115,29914,25512,25409,26726
"Illinois",19655,19495,18290,18405,17976,16796,15783,14650,13488,10732,8684,8079,7759,7407,6782,7307,6764,6897,6383,4483,4680,5092
"Indiana",9495,8989,8016,7592,6543,6217,5944,5503,4952,4899,4842,4553,4280,4135,3919,4343,4104,4095,3395,2788,2429,2472
"Iowa",3312,2870,2604,2432,2284,2144,2168,1818,1989,1907,1585,1476,1409,1456,1324,1367,1220,1225,1045,950,792,770
"Kansas",2886,2778,2859,2652,1879,2055,2186,2118,2259,2246,1912,1581,1531,1487,1425,1581,1604,1375,1184,1210,1232,1329
"Michigan",8024,8230,8049,7694,7520,7564,8935,9054,9255,9596,8025,6464,5686,5093,4680,4511,4376,4189,4379,4270,4987,5361
"Minnesota",3001,2540,2478,2358,2214,2191,2144,1905,1818,1823,1690,1398,1280,1243,1149,1124,1037,830,726,943,905,902
"Missouri",7822,8241,7916,7417,7462,6914,6671,6164,5736,5892,4668,4424,3898,3397,3156,3067,2922,2880,2631,2176,2338,2305
"Nebraska",1462,1322,1370,1295,1227,1122,1075,1064,1034,1012,809,678,676,614,535,511,588,786,626,402,446,477
"North Dakota",613,475,488,395,319,275,243,293,309,279,271,272,243,215,217,289,222,180,167,126,120,133
"Ohio",17652,16150,17948,18533,19198,18492,19335,18377,16524,15645,11524,10090,9258,8633,8115,8818,8872,8426,7495,6643,5896,6242
"South Dakota",1087,950,891,783,665,642,683,583,693,703,528,550,645,546,506,451,407,348,343,283,292,326
"Wisconsin ",4790,4470,4619,4476,4243,4130,3792,3208,2776,2529,2118,2177,2113,1969,1870,2069,1903,1884,1540,1238,1292,1317
,,,,,,,,,,,,,,,,,,,,,,
"South ",146324,136568,132481,145872,138088,134453,150095,139121,150216,138761,115924,108081,94692,85005,78913,82190,81180,71386,63446,57934,54428,54870
"Alabama",6664,7796,7477,6627,6274,6491,5970,5721,5011,4952,4230,3824,3337,4133,4448,4419,4283,4006,3759,2492,2263,1749
"Arkansas",3732,3262,3234,3577,3330,2737,3300,3181,3302,2583,2126,2360,1729,1681,1642,1751,1821,1746,1675,1628,1375,1453
"Delaware",1118,1063,936,830,890,975,1018,794,835,868,832,737,709,672,466,524,613,563,377,348,333,298
"Dist.of Col.",3099,3429,3304,3380,863,651,900,1061,1137,1701,1876,1978,1501,1662,1405,1305,1403,1141,1056,1036,2558,2517
"Florida",21937,21580,19972,18576,21188,25296,29976,33094,40136,42337,33941,25415,18754,14525,11177,11603,11888,9877,8069,7222,6371,6851
"Georgia",11329,11717,12533,11769,11322,10905,12121,12189,13460,11629,8129,10198,8445,7858,7776,8485,8719,6770,5951,5117,5003,5010
"Kentucky",6171,6004,5672,4974,4841,4163,4363,3720,3313,3080,2655,2198,2087,2042,1876,2545,2197,2453,2229,2032,1938,2025
"Louisiana",7367,6411,6206,6171,6146,8326,8055,4200,5467,4896,4699,5276,3965,3547,4022,4231,3626,2732,2887,2059,2320,2886
"Maryland",7552,7263,7974,8126,7754,7123,7472,7008,6942,6476,5037,4371,3983,3564,3587,3983,4170,4750,4146,4043,3979,4146
"Mississippi",5301,5204,4762,4533,4125,4476,4035,3294,3108,3084,2431,2335,2337,2316,2309,2199,2384,2170,1649,1690,1019,445
"North Carolina",9582,9078,9601,13344,18202,20688,20282,18056,15623,13129,10713,9406,8669,8274,7844,7648,7743,7628,6674,6505,5958,5669
"Oklahoma",6302,7211,6867,6942,6452,6285,6538,5718,5865,6485,5539,5085,4298,3997,3917,3836,3377,2546,2404,2682,2139,2209
"South Carolina",6521,5817,5830,5600,5524,6120,6328,5342,5171,4861,4378,4269,4262,3750,3457,3071,3323,3357,3336,2972,3011,2895
"Tennessee",4855,5001,4578,4064,3474,3969,4314,4026,3144,2924,1492,1920,3011,3535,3991,3632,3238,3814,2947,2809,2415,2608
"Texas",34876,25408,24468,36844,26640,15524,23903,21417,28708,21724,21213,22550,22131,18467,16537,17673,16692,13858,12843,11641,10942,10548
"Virginia",8659,9451,8191,9494,10299,9971,11031,9716,8310,7223,6038,5477,4905,4158,3663,4421,4965,3219,2917,3174,2445,3209
"West Virginia",1259,873,876,1021,764,753,489,584,684,809,595,682,569,824,796,864,738,756,527,484,359,352
,,,,,,,,,,,,,,,,,,,,,,
"West",79972,79183,77527,73518,66914,68103,64871,62806,62426,56635,48532,44836,41086,35969,31493,31486,28178,24637,20490,18691,17845,16401
"Alaska",1612,1861,1549,1320,"/",1068,1220,1021,1195,947,926,868,1015,825,685,631,477,390,313,279,234,245
"Arizona",7709,6940,7014,6831,7362,6606,5823,6144,5604,5260,4381,4298,3713,3244,2965,2880,2575,2261,1861,1536,1281,1488
"California",46529,46766,46465,45459,41582,43149,40158,38253,39495,34655,29958,27345,24224,20864,17552,18401,15932,13932,11347,9874,9325,7558
"Colorado",4585,4368,4346,3798,3523,3131,3262,2887,2373,2734,2346,2382,2113,1931,1873,1784,1587,1458,1144,1045,1151,1211
"Hawaii",2003,1735,1353,781,993,1010,921,846,592,260,438,428,501,377,367,291,197,199,195,158,156,112
"Idaho",1331,1787,1971,1696,1176,1327,1073,1101,884,878,740,671,613,603,642,664,651,596,498,469,491,550
"Montana",638,826,663,386,339,304,514,489,505,338,297,489,431,380,387,343,405,409,308,305,352,337
"Nevada",3617,3295,2975,3110,2964,2573,2497,2421,2510,2514,2005,1657,1714,1475,1210,1197,1161,956,793,748,677,668
"New Mexico",1631,1839,1642,1260,1197,1263,1435,1152,1332,1457,1118,1197,1362,1369,1100,917,771,388,472,595,554,607
"Oregon",2267,2097,2141,1796,1516,1649,2049,3308,2950,2952,2673,2546,2513,2138,2109,1910,1848,1582,1583,1698,1576,1492
"Utah",1378,1385,1353,1262,885,907,745,720,700,744,578,523,632,525,729,483,480,518,361,341,286,326
"Washington",6211,5804,5532,5294,4881,4699,4796,4070,3858,3543,2765,2124,1939,1883,1568,1655,1741,1652,1386,1397,1551,1617
"Wyoming",461,480,523,525,496,417,378,394,428,353,307,308,316,355,306,330,353,296,229,246,211,190
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Sentenced prisoners includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported",,,,,,,,,,,,,,,,,,,,,,
