"New Mexico",2347,3033,2845,2346,2318,2334,2255,1632,1914,2026,2060,1679,1843,1797,1530,1346,1047,1255,667,837,766,879
"Oregon",3688,3264,3712,3698,3184,3599,4513,6247,6050,5829,5474,4956,4112,3711,3517,2986,2913,2605,2463,2450,2103,1964
"Utah",3076,2835,2587,2401,1995,1924,1670,1623,1487,1392,1093,925,1018,995,1057,867,801,792,569,492,448,427
"Washington",7151,6761,6462,6169,5751,5425,5476,4905,4597,4155,3233,2903,2702,2842,2525,2796,2849,2961,2453,2287,2518,2360
"Wyoming",757,693,614,628,568,513,406,432,476,422,367,344,348,401,340,361,379,326,258,264,232,220
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Sentenced prisoners includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported",,,,,,,,,,,,,,,,,,,,,,
