,,,,,,,,,,,,,,,,,,,,,,
"West ",11617,10390,9030,8480,7503,7281,7498,7505,8180,7686,6444,4667,3730,2992,2056,1888,1795,1693,1443,1521,1145,1391
"Alaska ",746,622,406,333,"/",331,600,541,629,396,383,215,201,116,98,0,0,0,0,0,0,0
"Arizona",1268,864,600,451,392,359,397,420,1124,1124,797,672,442,245,192,172,142,34,48,50,38,153
"California",2603,1874,1535,1335,1491,1038,1290,1365,1348,1394,1180,851,538,306,219,307,473,415,340,507,212,405
"Colorado ",1103,1021,1079,1452,1245,1073,959,792,634,300,217,214,161,90,73,81,127,227,217,193,140,105
"Hawaii",205,140,112,146,205,223,104,316,70,10,41,29,9,12,15,27,22,17,16,21,3,2
"Idaho",331,280,262,238,175,158,156,168,168,201,192,150,123,494,93,68,75,87,82,85,62,42
"Montana ",216,205,175,122,111,97,92,85,73,86,71,91,90,74,69,71,65,57,68,45,38,19
"Nevada",1862,1939,2023,1570,1231,1379,1324,1350,1306,1293,964,887,770,564,541,526,343,239,181,163,113,92
"New Mexico ",712,1139,768,693,615,600,633,486,715,725,689,225,503,622,412,327,311,350,196,128,165,93
"Oregon ",4,8,8,10,7,16,39,161,107,41,29,57,71,114,119,136,138,181,199,233,296,368
"Utah ",253,192,160,164,156,170,138,122,90,79,96,99,108,49,48,29,34,23,25,27,7,10
"Washington ",2037,1850,1720,1816,1731,1694,1616,1564,1800,1907,1664,1098,632,166,59,38,8,7,16,6,6,12
"Wyoming",277,256,182,150,144,143,150,135,116,130,121,79,82,140,118,106,57,56,55,63,65,90
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"/: Not reported",,,,,,,,,,,,,,,,,,,,,,
"*U.S. Total in 1995 differs from that in previously published data.",,,,,,,,,,,,,,,,,,,,,,
