"South ",196186,179602,175696,175293,156707,163011,180889,175003,174474,157322,138875,129195,108861,99666,93372,101061,80622,76434,69980,66830,64074,60237
"Alabama",7280,9031,8772,7857,7619,7508,7681,6873,5501,5583,5615,3745,3529,3904,4150,3602,3091,3194,3452,3005,2984,2017
"Arkansas",5579,4783,4745,4700,4404,4047,4127,4126,4101,3198,2777,2428,2209,2187,1978,1925,1753,2066,2384,1895,1908,1796
"Delaware ",1941,1617,1376,1194,1299,1251,1088,1017,1117,1026,993,874,764,707,704,669,529,574,430,379,508,363
"Dist. of Columbia",9434,7382,6977,5244,9403,6079,7160,6167,5958,5117,4464,3269,3122,2564,2370,2462,2302,2208,2207,2204,3335,3599
"Florida",22905,24860,24329,19626,25623,27688,32872,35289,39155,40326,34335,27458,17133,14693,12373,19582,10961,10590,9431,10462,7741,8377
"Georgia ",12607,14007,15471,13759,10277,12801,14584,14573,15169,13469,10341,10891,9644,9378,9676,9124,8096,7371,6605,5094,6420,5467
"Kentucky ",7602,6544,6835,5974,6047,5749,5307,4340,3964,3330,3311,2717,2910,2957,2875,2969,3114,2787,3085,2456,2825,2572
"Louisiana",14116,13223,12591,11753,10741,10405,9598,6977,6160,5704,4795,4957,4036,3662,3458,2656,2353,2431,1895,1941,1968,1858
"Maryland ",10626,10297,9185,9085,8797,8487,8140,7471,6837,5595,4975,4576,4239,4190,3711,3608,3711,4359,5436,5343,5114,4724
"Mississippi",4491,5151,4575,3446,3357,3885,4583,3312,3401,3177,2644,2859,2634,2691,2420,2710,2310,2179,2016,1665,1228,1059
"North Carolina ",11726,12500,14522,14866,22188,24175,23157,21188,17253,15332,12468,10947,9274,8481,7987,10035,8960,9004,7490,7519,8153,6366
"Oklahoma",6947,6655,5991,6206,6945,5461,5747,5188,5755,5837,5221,5638,3816,3896,3951,3585,2774,2400,2342,2786,2188,2540
"South Carolina ",7942,7704,7500,7457,7628,7905,7750,6009,5439,4745,4790,4902,4517,4356,4351,3741,3648,3755,3924,3780,3081,3353
"Tennessee",7691,8279,7900,6278,4964,5720,6389,5264,5075,3853,2229,2800,3323,5035,6020,4326,4297,3809,3327,2790,2820,2614
"Texas ",55181,36449,34099,45861,18236,20256,30385,36185,39809,33343,33123,34215,31688,25909,22031,23749,16496,15140,11993,11436,10559,10158
"Virginia ",9004,10466,10021,11022,8434,10843,11906,10271,8936,6845,6094,6109,5116,4305,4423,5474,5587,4048,3353,3506,2768,2886
"West Virginia ",1114,654,807,965,745,751,415,753,844,842,700,810,907,751,894,844,640,519,610,569,474,488
,,,,,,,,,,,,,,,,,,,,,,
"West ",172901,163448,149112,140964,130411,121773,119442,123721,114708,101040,87883,74065,59713,50018,41993,38109,29419,26107,24384,25592,20832,20874
"Alaska ",2677,2449,2084,1896,"/",1854,1387,1352,1446,1019,958,960,1012,666,545,661,472,365,362,295,322,255
"Arizona",8573,8392,7858,7462,7450,6863,6698,6728,5602,5013,4443,4014,3864,3498,2506,2243,2261,2080,1653,1949,1687,1660
"California",129800,122649,112756,106438,99788,89083,87525,92472,85978,76497,64430,52611,39526,31256,25923,23069,16651,13375,12483,14230,10207,10981
"Colorado ",6030,5310,4723,4988,3709,4045,3754,3316,3329,2355,2297,2351,2543,2489,2356,2147,1794,1699,1442,1317,1372,1452
"Hawaii",3259,2345,1992,1608,1782,1715,1381,1692,875,359,510,449,443,339,165,157,110,110,162,172,119,117
"Idaho",2486,2246,2022,1846,1443,1420,1343,1220,1018,937,913,944,808,866,786,724,736,615,625,630,625,619
"Montana ",1096,916,815,609,670,687,678,590,565,575,503,544,577,390,464,468,445,460,386,312,351,390
"Nevada",4146,3834,3546,3200,2846,3113,3004,2982,2911,2826,2094,2113,1473,1456,1143,1052,843,918,814,725,641,559
"New Mexico ",2264,3089,2264,1954,2158,2115,2117,1683,1967,1990,1923,1359,1649,1593,1330,1085,945,1109,752,885,723,610
"Oregon ",2677,2991,2911,3118,2911,3724,4852,6007,5714,5076,4940,4244,3718,3481,3245,2945,2338,2485,2466,2152,2125,1861
"Utah ",2954,2531,2088,2001,1838,1740,1588,1492,1381,968,986,812,827,863,831,805,728,594,598,443,346,351
"Washington ",6204,6074,5543,5394,5337,4965,4673,3744,3530,3043,3548,3375,3018,2754,2362,2411,1863,2024,2413,2262,2115,1859
"Wyoming",735,622,510,450,479,449,442,443,392,382,338,289,255,367,337,342,233,273,228,220,199,160
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"/: Not Reported",,,,,,,,,,,,,,,,,,,,,,
