"Oklahoma",3176,2412,2427,2609,3045,2020,2159,1359,1859,2441,3295,3266,1835,2366,2087,1466,1089,1045,1052,1302,1104,979
"South Carolina ",3151,2787,2360,2150,1979,2052,2062,2086,1638,1303,995,998,1088,1047,1169,935,690,649,776,865,552,535
"Tennessee",2011,1630,1598,1242,1024,867,749,705,677,770,256,176,158,360,458,469,480,395,339,275,292,291
"Texas ",10501,1776,1330,1307,408,518,226,197,118,124,127,171,309,341,1160,2111,1406,1669,2181,2586,3598,3124
"Virginia ",4155,3459,1321,798,704,754,879,770,617,455,454,423,404,199,134,159,184,265,132,536,935,812
"West Virginia ",367,221,339,286,216,79,75,60,38,97,55,126,100,73,139,113,79,71,89,88,64,99
,,,,,,,,,,,,,,,,,,,,,,
"West ",10643,9422,8231,7753,6933,6702,6947,6906,7507,7190,6019,4394,3530,2828,1912,1765,1697,1602,1360,1450,1090,1320
"Alaska ",640,523,318,262,"/",293,539,488,555,376,350,206,197,112,95,". . . ",0,0,0,0,0,0
"Arizona",1176,811,567,427,382,341,375,384,1032,1051,746,638,422,237,177,158,134,26,43,44,31,147
"California",2444,1731,1429,1233,1356,967,1190,1257,1233,1308,1119,806,503,290,182,281,434,398,306,476,192,371
"Colorado ",1020,937,1013,1345,1183,1022,912,756,596,291,210,199,150,87,70,78,124,222,210,187,137,99
"Hawaii",174,120,92,132,177,201,91,281,70,10,37,27,9,12,14,27,22,17,16,19,3,2
"Idaho",323,258,246,226,164,155,149,159,163,191,182,139,116,475,90,64,71,82,76,83,61,41
"Montana ",196,194,159,119,109,94,86,82,73,85,67,86,84,69,68,69,62,55,68,45,37,19
"Nevada",1681,1769,1817,1397,1105,1219,1180,1219,1145,1180,873,826,713,534,521,498,332,215,167,158,109,89
"New Mexico ",664,998,705,645,571,533,597,444,664,686,637,217,486,571,366,297,300,331,187,116,159,88
"Oregon ",4,7,7,9,7,14,38,148,94,35,26,54,68,107,112,129,126,176,194,228,287,354
"Utah ",233,179,148,154,148,155,131,106,84,72,94,97,97,48,45,27,34,20,23,27,6,9
"Washington ",1841,1664,1567,1667,1600,1585,1519,1464,1692,1784,1564,1025,610,156,58,36,7,7,16,5,6,12
"Wyoming",247,231,163,137,131,123,140,118,106,121,114,74,75,130,114,101,51,53,54,62,62,89
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"/: Not reported",,,,,,,,,,,,,,,,,,,,,,
". . . Not Applicable",,,,,,,,,,,,,,,,,,,,,,
"*State total in 1985 differs from previously published sources.",,,,,,,,,,,,,,,,,,,,,,
