"North Dakota",67,48,43,37,21,17,11,23,22,25,10,8,10,6,6,12,9,2,4,4,6,5
"Ohio",2157,1996,2411,2475,2346,2340,2351,2170,1938,1809,1261,1037,946,792,780,848,848,737,587,546,535,602
"South Dakota",173,119,104,94,71,43,54,68,66,69,42,44,52,38,34,40,29,23,15,23,10,14
"Wisconsin ",497,404,443,392,323,304,281,246,198,167,143,153,150,134,130,133,134,107,79,74,88,81
,,,,,,,,,,,,,,,,,,,,,,
"South ",15639,14051,13822,14339,12411,12823,13438,13207,13593,12434,9689,8413,7320,6129,5586,5512,5163,4412,3726,3474,3071,3294
"Alabama",650,792,716,628,604,622,605,544,389,520,388,277,249,338,340,316,301,251,190,178,148,157
"Arkansas",399,307,312,362,347,285,322,332,352,188,233,168,138,153,106,137,129,103,111,105,75,114
"Delaware",168,112,104,85,112,94,89,73,75,68,54,51,56,43,30,29,38,43,21,12,22,15
"Dist.of Col.",138,332,283,237,60,70,72,85,91,136,127,160,91,108,127,96,110,80,74,65,134,70
"Florida",1773,1791,1550,1625,2014,2530,2854,3231,3856,3981,2933,1969,1334,1034,695,730,766,529,414,408,293,425
"Georgia",1229,1211,1373,1169,854,1059,1160,1109,1227,933,632,782,627,575,532,624,534,452,368,326,315,285
"Kentucky",726,707,611,541,489,410,417,365,323,302,261,121,165,165,172,200,185,129,117,140,103,135
"Louisiana",701,581,556,522,472,467,678,267,380,313,298,375,265,222,283,273,197,145,149,110,105,131
"Maryland",670,722,688,676,593,540,571,509,549,472,336,267,238,198,216,220,198,291,255,260,258,284
"Mississippi",478,540,423,414,341,382,356,316,280,222,191,161,176,145,122,138,146,114,69,80,101,44
"North Carolina",736,794,927,1345,1945,2109,1786,1717,1343,1072,735,612,570,510,475,455,490,451,350,359,301,325
"Oklahoma",1001,1047,936,952,837,774,790,739,684,838,467,394,382,256,313,301,211,208,200,166,90,141
"South Carolina",637,548,527,449,421,472,565,402,457,427,396,312,302,295,210,203,203,160,183,145,142,152
"Tennessee",532,508,462,387,298,251,354,324,268,278,208,258,304,318,274,239,235,236,233,189,156,182
"Texas",4720,3007,3369,3800,1972,1717,1658,2194,2419,2063,1868,2023,1963,1472,1349,1224,1154,963,801,776,657,658
"Virginia",981,980,911,1051,1010,999,1115,967,860,554,525,439,413,263,313,286,234,227,173,139,149,154
"West Virginia",100,72,74,96,42,42,46,33,40,67,37,44,47,34,29,41,32,30,18,16,22,22
,,,,,,,,,,,,,,,,,,,,,,
"West",8964,8764,8342,7375,6318,6141,5803,5643,5736,5253,4009,3702,3086,2683,2203,2028,1650,1393,1198,1194,1105,1056
"Alaska",232,250,198,167,"/",125,123,83,123,73,37,43,41,33,28,27,35,26,9,8,8,13
"Arizona",695,564,670,676,681,564,507,531,452,416,357,311,250,221,164,171,155,140,126,77,108,146
"California",5338,5203,4975,4563,4035,3939,3639,3467,3614,3359,2557,2362,1986,1694,1349,1246,918,822,690,671,572,493
"Colorado",476,437,378,344,314,249,257,230,210,239,142,163,127,133,95,99,97,75,52,55,47,53
"Hawaii",346,257,189,110,128,96,103,98,59,14,29,51,29,29,21,20,16,6,9,9,7,6
"Idaho",120,247,250,184,120,135,94,92,99,86,39,60,40,21,46,43,33,30,26,28,32,38
"Montana",61,119,85,28,17,16,44,36,46,23,42,30,20,18,21,20,27,16,21,33,20,4
"Nevada",440,382,346,365,292,274,268,290,252,290,209,193,145,120,102,92,83,42,54,65,51,51
"New Mexico",101,252,230,122,96,133,114,77,124,111,80,82,96,125,86,52,41,23,26,25,29,23
"Oregon",207,188,176,146,92,119,174,324,305,299,252,223,176,145,129,110,107,74,64,90,86,86
"Utah",160,145,162,96,72,65,55,49,68,55,55,28,36,32,48,31,24,25,15,14,17,17
"Washington",714,630,619,519,432,386,391,332,337,240,189,132,110,85,94,92,96,104,87,102,115,114
"Wyoming",74,90,64,55,39,40,34,34,47,48,21,24,30,27,20,25,18,10,19,17,13,12
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported.",,,,,,,,,,,,,,,,,,,,,,
