"Alabama",754,953,884,772,770,779,771,711,510,671,455,344,311,357,362,326,305,252,190,223,184,172
"Arkansas",598,491,467,480,409,408,416,418,396,250,264,205,159,192,145,146,141,114,119,110,107,117
"Delaware",231,165,153,153,150,132,114,120,91,89,74,77,69,61,31,34,43,48,21,15,32,20
"Dist.of Col.",307,571,483,277,305,283,303,261,258,267,251,261,161,187,197,165,195,151,142,149,185,112
"Florida",1967,2021,1854,2361,2831,3152,3389,3648,4218,4234,3085,2037,1405,1167,758,988,904,670,465,509,409,498
"Georgia",1577,1439,1596,1391,1057,1319,1434,1343,1425,1100,769,932,743,672,625,697,598,514,425,373,349,302
"Kentucky",869,915,791,708,644,534,537,461,407,397,339,150,213,202,228,233,219,143,138,171,119,155
"Louisiana",1740,1544,1260,1123,1000,865,829,614,516,425,333,418,285,236,290,283,201,163,157,119,117,138
"Maryland",943,902,778,758,680,627,629,570,601,496,352,279,252,214,245,261,232,328,295,291,285,313
"Mississippi",666,577,481,477,356,393,382,351,301,259,236,190,197,157,158,163,159,133,73,102,125,57
"North Carolina",911,1078,1316,1863,2324,2364,2018,1907,1473,1244,826,682,599,538,520,483,542,521,413,428,348,376
"Oklahoma",1137,1113,1037,1075,954,848,869,785,731,885,523,437,444,278,337,333,234,229,219,177,114,152
"South Carolina",791,689,685,608,572,631,687,521,583,525,473,376,375,327,250,225,224,181,205,162,156,191
"Tennessee",940,866,781,587,514,407,537,492,358,377,270,329,344,338,313,261,282,261,259,208,199,226
"Texas",8286,5456,5519,5160,3320,3156,2557,3277,3351,2979,2591,2754,2491,1849,1658,1457,1339,1127,909,859,747,742
"Virginia",1137,1136,1103,1261,1250,1230,1313,1131,961,689,595,489,467,331,384,339,289,270,198,158,204,202
"West Virginia",116,90,85,105,44,58,51,36,41,80,39,45,49,40,32,47,34,33,22,20,23,24
,,,,,,,,,,,,,,,,,,,,,,
"West",18602,17386,16253,14193,12319,11170,10449,10961,10594,9703,7618,6373,5099,3953,3217,2767,2222,1797,1489,1879,1437,1309
"Alaska",343,339,288,216,"/",218,126,89,125,79,42,48,44,36,31,36,44,34,11,10,10,16
"Arizona",934,814,906,894,912,725,726,731,571,510,438,382,321,240,195,202,195,181,175,124,134,154
"California",13250,12604,11662,10294,9104,8005,7435,7846,7723,7066,5466,4503,3530,2653,2045,1692,1217,992,788,1174,725,598
"Colorado",704,623,536,523,416,380,325,317,292,276,187,219,176,150,123,140,120,80,66,73,64,72
"Hawaii",602,394,341,217,208,186,155,206,77,29,39,54,35,41,34,24,16,8,10,9,7,7
"Idaho",379,300,303,215,157,170,127,113,116,106,56,82,55,33,53,57,41,38,31,35,37,53
"Montana",157,122,103,61,60,47,52,43,54,51,52,41,32,36,30,21,31,25,22,37,21,10
"Nevada",519,464,437,430,346,345,330,319,303,340,257,221,164,134,122,112,105,54,73,72,63,64
"New Mexico",153,334,351,210,155,198,173,113,181,150,151,109,120,154,111,96,60,55,31,44,36,30
"Oregon",285,267,265,265,247,276,381,624,595,649,585,479,373,255,227,182,166,120,103,120,126,107
"Utah",342,262,264,193,148,123,124,130,124,100,88,50,72,62,68,47,41,33,22,23,27,21
"Washington",858,771,731,612,525,452,461,396,386,284,222,161,146,131,153,133,167,167,138,141,171,157
"Wyoming",76,92,66,63,41,45,34,34,47,63,35,24,31,28,25,25,19,10,19,17,16,20
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Sentenced prisoners includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported.",,,,,,,,,,,,,,,,,,,,,,
