"Kansas",1595,1323,1298,1410,2078,1747,1468,1305,1249,1004,977,903,791,694,646,699,604,448,444,345,362,371
"Michigan",4453,3956,3606,2807,3315,3619,3590,3381,2878,2622,1984,1779,1640,1967,1814,1420,1212,1152,1109,1231,1298,1121
"Minnesota",1306,1057,826,964,926,844,765,646,545,561,470,399,358,373,336,344,464,435,391,424,415,342
"Missouri",3965,3262,3336,2739,2996,2270,2179,2278,2135,2316,1562,1284,1130,1098,866,673,554,411,253,224,227,248
"Nebraska",309,310,335,348,368,335,323,328,201,219,231,128,112,72,75,73,79,65,96,86,84,90
"North Dakota",150,109,92,77,81,75,65,43,50,57,31,40,50,26,22,21,26,27,25,22,30,32
"Ohio",2961,3964,3742,4118,4094,3906,3894,3476,2450,2418,2243,1898,2267,2349,2340,2122,2236,2013,1738,1436,1189,1255
"South Dakota",208,168,192,180,189,153,155,166,149,102,115,116,83,72,81,74,60,47,30,43,39,30
"Wisconsin ",1567,1589,1385,1363,1388,987,900,748,662,722,657,691,677,618,521,580,401,377,372,301,249,284
,,,,,,,,,,,,,,,,,,,,,,
"South ",60041,47425,44080,54147,57000,46819,45685,43598,38775,33265,27118,23291,20971,18204,16197,13921,12489,11081,9627,7906,7077,6830
"Alabama",700,1370,1840,1894,1856,1784,1783,1734,1821,1385,744,570,469,52,74,100,79,2,1,70,155,324
"Arkansas",1694,1663,1878,1614,999,992,1169,1218,953,923,705,792,551,620,532,422,502,457,636,561,581,278
"Delaware",513,407,363,339,194,119,97,34,62,81,23,24,13,21,20,24,32,25,16,21,6,11
"Dist.of Col.",2285,2134,1949,692,2370,1745,2345,2337,2368,1861,1780,857,632,579,359,277,331,288,286,262,230,209
"Florida",2362,3141,3722,6785,7423,6470,4399,2981,2262,900,921,906,945,1058,1321,1396,1526,2159,1642,1304,1265,1219
"Georgia",4078,3552,3042,3457,3851,4161,4189,3531,3596,3318,2328,2369,1985,1816,1741,1258,711,658,568,370,359,328
"Kentucky",1700,2085,1854,1847,1686,1503,1347,1289,1269,1244,1225,624,1022,978,926,1039,861,761,639,624,500,440
"Louisiana",8853,8471,7435,6303,5873,3316,2057,3174,1091,980,912,716,430,298,202,209,172,154,163,111,118,211
"Maryland",3408,2985,1623,1435,1672,1546,1547,1422,1115,813,476,430,383,371,421,399,423,423,380,410,357,284
"Mississippi",454,353,322,285,152,115,283,474,517,278,388,494,481,495,462,435,417,385,231,200,237,187
"North Carolina",1681,2912,4579,5801,5426,4665,4327,3320,2342,2126,1419,774,523,534,662,806,1032,965,886,997,682,667
"Oklahoma",879,182,225,271,225,340,303,229,204,98,123,108,344,74,100,200,120,133,125,78,53,109
"South Carolina",2140,2218,2259,2413,2246,1946,1675,1518,1530,1632,1269,1252,1130,987,892,841,686,728,580,347,29,476
"Tennessee",3836,4200,3623,2902,2970,2609,2334,2209,1554,1639,690,794,650,1106,550,511,514,423,379,381,403,346
"Texas",23784,10089,7566,16027,18209,13455,15937,16378,16965,14974,13233,11649,10501,8261,6775,5155,4221,2780,2425,1712,1652,1337
"Virginia",1493,1477,1632,1996,1756,1964,1808,1649,1024,971,831,869,867,915,1118,812,814,685,604,391,397,358
"West Virginia",181,186,168,86,92,89,85,101,102,42,51,63,45,39,42,37,48,55,66,67,53,46
,,,,,,,,,,,,,,,,,,,,,,
"West",100399,97141,87069,81240,71986,64190,62090,66685,62623,57318,48023,36639,28182,19870,14455,11781,8792,6929,5442,4740,4950,3846
"Alaska",993,782,782,676,"/",433,256,316,194,115,100,84,82,49,42,56,52,43,33,29,24,25
"Arizona",2398,2232,2005,1831,1856,1444,1528,1283,914,793,921,1068,802,743,421,408,335,498,221,105,339,88
"California",87539,85196,75785,70259,62776,55011,53225,57737,55033,51340,42612,31583,23849,15786,11244,8435,6009,3885,2995,2558,2585,2031
"Colorado",1951,1613,1360,1081,1071,984,822,699,628,519,670,771,600,458,284,376,278,204,191,219,305,249
"Hawaii",1408,1079,916,1022,845,805,611,901,227,195,44,36,35,56,63,28,33,38,28,29,35,46
"Idaho","/",529,542,589,447,416,353,280,228,269,248,214,244,243,198,191,143,136,86,107,108,85
"Montana",616,338,341,453,116,115,138,120,126,265,236,94,101,139,114,86,90,104,83,81,107,76
"Nevada",794,728,636,642,612,561,677,699,572,509,500,306,328,227,216,268,226,196,259,173,152,79
"New Mexico",671,1137,1153,1036,1054,997,757,444,536,524,539,395,419,359,370,383,232,401,164,171,129,204
"Oregon",1271,1075,1469,1724,1367,1831,2311,2694,2818,1753,1444,1363,909,835,464,469,522,516,579,561,355,297
"Utah",1683,1444,1224,1130,1093,1008,914,875,740,596,482,361,308,374,266,254,197,160,114,86,100,58
"Washington",788,785,774,706,700,533,476,606,578,401,198,351,475,569,747,808,658,734,675,611,698,603
"Wyoming",287,203,82,91,49,52,22,31,29,39,29,13,30,32,26,19,17,14,14,10,13,5
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported",,,,,,,,,,,,,,,,,,,,,,
