"Florida",90,176,238,472,500,617,493,327,247,64,47,24,32,23,42,27,38,56,37,74,58,28
"Georgia",345,220,216,208,192,252,259,221,187,151,109,125,99,73,70,44,21,19,15,8,11,0
"Kentucky",138,195,172,155,145,119,115,93,80,83,69,24,40,34,48,33,29,13,18,28,14,16
"Louisiana",956,881,655,570,508,391,85,266,42,34,34,38,20,11,6,7,3,15,5,6,7,5
"Maryland",267,172,81,76,86,81,56,60,51,17,12,6,10,10,16,16,10,11,11,13,12,11
"Mississippi",48,28,39,32,12,9,14,29,17,13,13,13,15,10,16,15,8,10,3,1,24,12
"North Carolina",162,261,385,475,375,242,224,164,114,148,81,42,22,23,27,17,25,30,28,21,26,27
"Oklahoma",120,32,39,40,32,29,26,27,15,5,14,16,29,4,5,9,6,9,5,4,2,5
"South Carolina",144,136,151,143,136,145,106,110,110,92,69,59,62,27,34,14,18,16,15,2,0,11
"Tennessee",399,349,313,194,209,148,173,164,86,93,54,63,40,20,32,19,30,13,16,7,25,16
"Texas",3428,859,598,1214,1348,1194,897,1082,928,912,712,558,526,374,304,229,178,161,106,82,88,79
"Virginia",156,156,192,210,187,151,132,84,76,61,60,42,48,54,37,34,27,24,19,7,25,10
"West Virginia",16,16,10,9,2,4,5,2,1,1,0,1,2,2,1,2,1,1,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,
"West",9237,8440,7652,6611,5787,4770,4500,5095,4595,4072,3182,2353,1807,1069,799,593,420,295,208,162,174,121
"Alaska",106,77,78,48,"/",50,3,6,2,6,4,1,3,2,2,2,3,3,0,0,0,0
"Arizona",227,244,222,193,214,137,170,148,101,93,78,67,69,13,29,29,25,25,21,5,8,3
"California",7886,7362,6613,5678,5030,4017,3754,4335,4003,3621,2849,2059,1506,897,589,395,279,160,94,86,75,49
"Colorado",165,126,104,116,75,66,54,51,38,24,25,35,29,16,14,17,14,4,7,6,11,13
"Hawaii",256,135,114,106,80,90,52,106,18,15,9,3,6,12,13,4,0,2,1,0,0,1
"Idaho","/",53,53,29,33,32,30,21,17,19,13,19,15,8,5,12,8,8,3,5,3,5
"Montana",94,3,18,33,6,6,6,5,6,26,3,7,12,14,7,1,1,8,1,1,1,2
"Nevada",70,45,45,39,43,54,58,28,45,44,41,23,19,14,20,20,17,6,19,7,10,5
"New Mexico",52,81,120,88,53,64,51,35,52,36,34,19,20,24,24,34,9,25,4,8,4,4
"Oregon",66,75,84,103,108,140,200,240,229,136,87,90,84,21,32,34,23,23,25,22,23,9
"Utah",182,117,102,97,75,58,69,79,52,39,32,22,29,24,15,7,8,3,3,0,5,0
"Washington",132,120,97,73,68,54,53,41,32,13,7,8,14,23,46,38,32,28,30,22,32,30
"Wyoming",1,2,2,8,2,2,0,0,0,0,0,0,1,1,3,0,1,0,0,0,2,0
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/: Not Reported",,,,,,,,,,,,,,,,,,,,,,
"NA: Not Applicable",,,,,,,,,,,,,,,,,,,,,,
