"Pennsylvania ",68,74,90,54,39,26,33,28,44,27,26,19,22,14,22,15,12,11,14,14,6,10
"Rhode Island",0,0,0,0,1,1,3,0,1,1,1,0,0,1,1,0,0,2,0,1,0,1
"Vermont",2,10,9,1,0,2,4,2,19,6,1,0,1,1,0,1,2,1,1,0,0,0
,,,,,,,,,,,,,,,,,,,,,,
"Midwest ",1749,1789,2071,1744,1690,1674,1622,1461,1462,1003,717,592,536,419,301,98,94,150,165,168,121,85
"Illinois ",42,43,33,23,32,13,21,69,81,46,21,45,52,35,25,1,20,52,72,42,6,0
"Indiana",69,58,51,30,34,25,29,102,65,45,43,5,3,9,5,11,12,24,12,17,26,17
"Iowa",48,53,36,29,31,16,13,18,19,10,15,11,9,9,7,8,12,6,11,9,5,8
"Kansas",20,28,19,12,14,7,9,8,4,3,2,1,2,0,2,0,0,0,0,0,0,0
"Michigan",69,49,53,57,52,44,37,38,38,24,26,37,30,27,23,19,22,16,11,16,12,9
"Minnesota",29,31,27,19,21,17,22,11,8,6,8,5,5,2,5,8,12,12,5,6,11,3
"Missouri",68,57,43,28,22,37,22,37,19,14,12,12,27,16,12,7,6,20,37,56,35,37
"Nebraska",67,58,45,42,40,31,37,26,37,20,10,10,7,14,5,15,4,8,5,6,12,9
"North Dakota",10,10,7,6,10,1,6,4,4,2,1,1,4,1,1,0,0,0,0,0,0,0
"Ohio",1274,1352,1715,1472,1412,1468,1414,1123,1159,814,564,448,387,288,204,9,1,0,0,4,0,1
"South Dakota ",43,40,35,19,21,12,11,23,22,15,13,13,7,14,6,6,1,5,4,3,3,1
"Wisconsin",10,10,7,7,1,3,1,2,6,4,2,4,3,4,6,14,4,7,8,9,11,0
,,,,,,,,,,,,,,,,,,,,,,
"South ",7175,4543,4320,3365,2132,2275,2565,2693,2345,2968,2807,2226,1419,1599,1454,1514,936,826,653,663,720,742
"Alabama",200,299,322,302,268,217,193,185,108,164,136,85,82,110,107,102,44,20,24,33,46,86
"Arkansas",41,29,42,46,48,52,54,23,141,30,40,28,9,34,10,14,11,5,8,7,4,9
"Delaware ",115,91,80,58,62,61,35,26,26,18,18,12,4,10,3,4,9,4,6,5,6,0
"Dist. of Columbia",115,269,202,258,70,27,40,45,54,54,55,48,30,24,19,23,21,18,16,18,12,37
"Florida",1311,1322,1597,1099,440,846,1138,1505,1168,1887,1660,1157,677,709,509,557,282,175,113,73,66,74
"Georgia ",264,217,256,227,119,97,92,68,75,76,261,267,105,138,169,140,103,247,97,119,101,87
"Kentucky ",341,266,240,223,155,126,117,110,92,69,45,26,26,25,13,20,14,1,1,4,0,2
"Louisiana",66,50,49,37,30,25,26,47,49,46,41,62,50,69,76,99,83,82,55,66,82,68
"Maryland ",87,98,96,54,63,72,74,78,93,66,44,53,60,58,6,8,0,2,31,15,27,21
"Mississippi",199,178,218,131,96,123,145,51,50,37,29,16,28,18,19,16,11,11,15,9,5,5
"North Carolina ",381,315,202,102,26,21,14,16,24,24,26,46,69,102,112,143,101,60,37,30,38,84
"Oklahoma",509,357,376,324,346,202,255,160,185,238,306,286,142,163,221,177,74,81,64,78,49,34
"South Carolina ",337,305,252,191,213,193,190,230,159,130,70,77,74,70,70,59,49,24,39,40,20,37
"Tennessee",157,104,94,67,74,41,48,36,32,84,17,12,8,34,52,51,52,18,41,27,31,34
"Texas ",2421,120,53,97,40,23,8,9,8,4,1,6,14,14,42,84,73,66,99,110,173,116
"Virginia ",588,495,207,131,79,120,129,81,79,35,46,33,36,18,8,9,9,10,6,28,57,47
"West Virginia ",43,28,34,18,3,29,7,23,2,6,12,12,5,3,18,8,0,2,1,1,3,1
,,,,,,,,,,,,,,,,,,,,,,
"West ",974,968,799,727,570,579,551,599,673,496,425,273,200,164,144,123,98,91,83,71,55,71
"Alaska ",106,99,88,71,"/",38,61,53,74,20,33,9,4,4,3,". . . ",0,0,0,0,0,0
"Arizona",92,53,33,24,10,18,22,36,92,73,51,34,20,8,15,14,8,8,5,6,7,6
"California",159,143,106,102,135,71,100,108,115,86,61,45,35,16,37,26,39,17,34,31,20,34
"Colorado ",83,84,66,107,62,51,47,36,38,9,7,15,11,3,3,3,3,5,7,6,3,6
"Hawaii",31,20,20,14,28,22,13,35,0,0,4,2,0,0,1,0,0,0,0,2,0,0
"Idaho",8,22,16,12,11,3,7,9,5,10,10,11,7,19,3,4,4,5,6,2,1,1
"Montana ",20,11,16,3,2,3,6,3,0,1,4,5,6,5,1,2,3,2,0,0,1,0
"Nevada",181,170,206,173,126,160,144,131,161,113,91,61,57,30,20,28,11,24,14,5,4,3
"New Mexico ",48,141,63,48,44,67,36,42,51,39,52,8,17,51,46,30,11,19,9,12,6,5
"Oregon ",0,1,1,1,0,2,1,13,13,6,3,3,3,7,7,7,12,5,5,5,9,14
"Utah ",20,13,12,10,8,15,7,16,6,7,2,2,11,1,3,2,0,3,2,0,1,1
"Washington ",196,186,153,149,131,109,97,100,108,123,100,73,22,10,1,2,1,0,0,1,0,0
"Wyoming",30,25,19,13,13,20,10,17,10,9,7,5,7,10,4,5,6,3,1,1,3,1
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"/: Not reported",,,,,,,,,,,,,,,,,,,,,,
". . . Not Applicable",,,,,,,,,,,,,,,,,,,,,,
