"South ",174596,161035,158714,157308,142620,148193,164719,159594,159343,144481,128327,119405,101464,92902,87362,94664,75752,72114,65961,63006,60535,56796
"Alabama",6591,8098,7946,7153,6930,6773,6942,6255,5100,5009,5176,3506,3267,3590,3835,3305,2919,2973,3264,2790,2823,1859
"Arkansas",5070,4355,4294,4230,4055,3656,3732,3716,3643,2938,2546,2261,2057,2016,1833,1807,1658,1976,2259,1796,1801,1682
"Delaware ",1746,1447,1223,1067,1162,1110,982,926,1034,933,915,801,717,660,676,634,496,540,404,354,483,344
"Dist. of Columbia",8991,6826,6475,4899,8941,5820,6848,5915,5697,4868,4222,3054,2969,2358,2169,2277,2163,2065,2059,2054,3160,3466
"Florida",21047,22952,22115,17859,23161,24633,29442,31615,35055,36631,31582,25462,16062,13691,11610,18519,10310,10075,8965,9904,7291,7883
"Georgia ",11238,12594,14000,12490,9413,11806,13225,13358,13897,12496,9591,10030,8985,8764,9052,8495,7543,6901,6201,4755,6071,5182
"Kentucky ",6727,5861,6130,5363,5495,5215,4802,3913,3589,2996,3027,2571,2705,2776,2658,2770,2913,2619,2924,2315,2679,2418
"Louisiana",12688,11986,11468,10759,9922,9632,8876,6499,5721,5308,4458,4585,3768,3428,3243,2490,2224,2309,1805,1850,1842,1738
"Maryland ",9722,9416,8397,8414,8166,7882,7563,6898,6392,5252,4692,4311,4006,3954,3499,3375,3522,4106,5148,5030,4825,4426
"Mississippi",4043,4653,4158,3098,3080,3497,4199,3028,3140,2961,2436,2683,2457,2562,2307,2569,2190,2077,1923,1591,1147,1003
"North Carolina ",10804,11314,13105,13455,19916,21978,21100,19387,15868,14151,11635,10261,8724,7994,7571,9467,8431,8513,7115,7137,7791,6050
"Oklahoma",5848,5655,5079,5339,6016,4795,5042,4568,5120,5196,4735,5208,3544,3653,3637,3282,2591,2199,2156,2610,2078,2392
"South Carolina ",7251,7076,6957,6893,6986,7252,7137,5507,4940,4357,4451,4555,4226,4105,4102,3528,3465,3599,3731,3616,2940,3174
"Tennessee",6839,7523,7170,5741,4529,5293,5921,4841,4636,3481,1971,2458,3090,4685,5623,4083,4000,3607,3121,2604,2650,2426
"Texas ",46927,31360,30578,39797,16599,18496,27824,33203,36585,30785,30638,31258,29348,23959,20598,22085,15382,14244,11138,10739,9898,9563
"Virginia ",8041,9314,8878,9856,7536,9663,10710,9254,8120,6354,5594,5634,4671,3990,4100,5162,5321,3818,3163,3308,2620,2721
"West Virginia ",1023,605,741,895,713,692,374,711,806,765,658,767,868,717,849,816,624,493,585,553,436,469
,,,,,,,,,,,,,,,,,,,,,,
"West ",155480,147303,134796,128338,119223,111443,109490,112783,104780,92920,81268,68543,55550,46707,39290,35799,27669,24531,22931,23871,19617,19699
"Alaska ",2336,2127,1820,1689,"/",1674,1283,1246,1306,968,903,922,983,642,517,635,427,351,339,284,313,238
"Arizona",7805,7578,7039,6703,6738,6170,6035,6078,5097,4568,4111,3748,3628,3281,2356,2107,2109,1916,1521,1800,1546,1547
"California",117144,110938,102221,97026,91318,81850,80385,84446,78686,70457,59657,48603,36687,29092,24162,21668,15661,12528,11755,13236,9658,10400
"Colorado ",5447,4791,4319,4508,3421,3680,3503,3019,3074,2197,2144,2198,2396,2330,2237,2024,1712,1631,1369,1244,1302,1372
"Hawaii",2648,2016,1716,1453,1607,1532,1251,1505,799,328,461,404,407,321,145,147,98,107,146,164,117,113
"Idaho",2145,1933,1778,1664,1310,1273,1220,1108,910,856,865,877,763,834,743,679,691,577,585,599,590,579
"Montana ",996,840,726,567,635,624,634,544,523,531,462,508,548,358,446,442,419,434,369,289,343,380
"Nevada",3675,3453,3177,2859,2558,2713,2659,2689,2576,2582,1898,1948,1348,1353,1085,985,799,850,750,668,589,520
"New Mexico ",2035,2737,2017,1842,1972,1920,1964,1532,1795,1857,1781,1261,1542,1491,1238,979,897,1057,722,827,685,580
"Oregon ",2475,2761,2721,2900,2668,3425,4381,5430,5141,4510,4397,3834,3395,3245,3043,2767,2206,2368,2339,2029,2009,1757
"Utah ",2680,2269,1873,1839,1698,1615,1469,1356,1275,888,912,768,758,819,779,760,692,575,570,417,325,335
"Washington ",5440,5307,4939,4877,4844,4561,4291,3452,3248,2841,3355,3212,2864,2599,2221,2284,1740,1879,2258,2100,1954,1722
"Wyoming",654,553,450,411,454,406,415,378,350,337,322,260,231,342,318,322,218,258,208,214,186,156
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"/: Not reported",,,,,,,,,,,,,,,,,,,,,,
