New Jersey ,"25,287","25,729","26,305","26,514","28,134","29,631","29,468","26,957","26,209","25,759","23,464","22,698","21,558","22,376","20,087","18,553","16,232","15,382","11,603","10,947","9,995","8,850","7,867","6,725","5,686","5,664","5,693","5,837"
New York ,"60,962","62,284","64,069","64,400","66,919","69,279","66,499","65,539","65,981","64,871","63,175","61,041","58,237","54,494","52,204","48,767","42,800","39,355","37,123","33,422","32,091","29,679","27,127","24,728","21,202","20,259","19,899","18,855"
Pennsylvania ,"39,136","39,067","38,347","36,351","35,268","34,907","34,860","33,540","33,060","30,914","26,980","24,856","23,868","22,300","21,284","19,525","17,133","15,588","14,610","13,727","12,615","11,370","10,180","9,053","7,899","7,524","7,585","7,447"
Rhode Island,"3,222","3,305","3,306","3,048","3,048","2,815","3,210","3,158","3,042","2,745","2,767","2,628","2,594","2,576","2,226","2,274","1,782","1,348","1,312","1,267","1,188","1,120","1,013",937,787,721,648,673
Vermont,"1,825","1,809","1,731","1,646","1,617","1,477","1,421","1,217","1,087","1,235","1,252","1,175","1,208","1,081","1,013",869,792,745,686,660,488,488,582,519,464,420,430,507

Midwest ,"234,054","231,696","229,997","225,807","222,780","218,763","214,616","205,273","192,975","182,386","173,406","164,096","157,579","148,563","138,373","129,268","114,463","105,779","98,211","91,260","81,827","78,252","74,872","70,236","63,621","61,039","59,308","57,973"
Illinois ,"41,304","40,718","40,173","41,601","42,432","41,858","40,405","38,358","36,603","35,462","34,718","32,807","30,184","27,858","26,333","23,693","20,182","19,071","18,692","17,961","16,479","15,038","13,806","13,870","11,553","11,469","10,918","11,449"
Indiana,"22,116","21,311","20,028","19,424","18,673","18,087","17,999","16,832","15,952","15,233","14,188","13,692","13,207","13,013","12,055","11,717","10,904","10,336","9,771","9,605","8,933","8,907","8,440","7,736","6,442","5,475","4,754","4,498"
Iowa,"7,768","7,830","7,695","7,327","7,363","6,693","6,903","6,410","5,872","5,481","5,086","4,617","4,275","3,949","3,755","3,405","2,894","2,729","2,653","2,577","2,733","2,700","2,708","2,556","2,388","2,176","1,909","2,072"
Kansas,"8,346","8,503","8,398","8,080","7,840","7,997","7,660","7,435","7,280","6,605","6,027","5,452","5,706","5,610","5,491","5,370","5,540","5,505","5,048","4,459","4,009","3,500","2,918","2,625","2,381","2,208","2,243","2,157"
Michigan,"46,770","47,160","48,324","46,700","45,587","44,590","43,827","42,715","40,429","39,270","38,610","37,520","37,271","34,689","32,579","30,053","26,279","22,696","19,724","16,941","13,921","13,850","14,289","14,527","14,490","14,374","14,323","13,286"
Minnesota,"8,214","7,430","6,674","6,223","5,870","5,614","5,284","5,068","4,924","4,629","4,338","4,008","3,634","3,299","3,017","2,944","2,671","2,431","2,365","2,252","2,088","2,046","2,008","1,910","1,936","2,017","1,878","1,808"
Missouri,"28,574","28,064","27,825","26,633","25,550","24,264","23,094","22,001","20,539","17,960","16,856","15,258","15,276","15,076","14,166","13,203","11,546","10,728","9,856","9,415","8,425","7,793","7,051","6,224","5,490","5,076","5,455","5,144"
Nebraska,"3,761","3,717","3,706","3,595","3,629","3,437","3,427","3,180","3,062","2,863","2,535","2,349","2,341","2,357","2,258","2,250","2,059","1,991","1,959","1,744","1,582","1,571","1,658","1,426","1,390","1,228","1,264","1,334"
North Dakota,"1,198","1,126","1,009","1,010","1,008",873,846,735,677,579,520,477,463,461,463,430,458,423,410,413,420,400,312,277,251,184,196,225
Ohio,"41,621","41,881","42,717","42,452","43,025","44,001","45,538","45,174","43,369","41,870","39,313","38,057","35,959","33,451","29,875","28,543","24,885","22,945","21,250","19,711","17,601","17,030","16,417","14,205","12,857","12,762","12,569","12,269"
South Dakota ,"2,803","2,757","2,691","2,570","2,416","2,317","2,219","2,073","1,922","1,737","1,605","1,465","1,408","1,294","1,264","1,175",974,"1,080","1,032","1,008",889,785,748,664,617,538,514,520
Wisconsin,"21,579","21,199","20,757","20,192","19,387","19,032","17,414","15,292","12,346","10,697","9,610","8,394","7,855","7,506","7,117","6,485","6,071","5,844","5,451","5,174","4,747","4,632","4,517","4,216","3,826","3,532","3,285","3,211"

South ,"554,414","543,473","533,247","521,217","521,562","511,232","479,360","458,832","439,172","426,349","396,423","349,908","306,257","285,220","269,285","248,081","222,479","212,297","204,087","193,367","183,706","177,688","173,602","152,846","140,599","131,006","126,468","122,800"
Alabama,"24,139","25,910","26,250","24,958","24,506","22,990","21,215","20,930","20,403","19,423","18,359","17,493","16,352","15,705","14,710","13,062","11,858","12,095","11,094","10,453","9,961","9,375","8,757","7,339","6,278","5,221","5,368","5,324"
Arkansas,"12,845","12,449","12,237","11,743","11,143","10,627","9,942","9,410","8,859","8,387","8,388","8,130","7,821","7,329","6,887","6,206","5,224","5,179","4,477","4,394","4,286","4,050","3,755","3,197","2,805","2,927","2,553","2,450"
Delaware ,"6,370","6,286","6,236","6,412","6,324","6,371","5,118","5,052","4,731","4,478","4,184","3,953","3,791","3,477","3,245","3,234","3,020","2,816","2,677","2,422","2,095","2,091","1,969","1,637","1,417","1,355","1,261","1,168"
Dist. of Columbia,--,--,--,--,"7,100","8,376","9,470","8,946","8,915","9,306","10,262","10,158","10,155","9,701","9,341","9,367","8,459","7,295","6,369","6,176","4,315","4,117","3,902","3,363","3,075","2,899","2,784","2,754"
Florida,"79,873","76,847","70,615","68,122","67,214","65,776","63,698","61,207","60,461","60,219","54,099","50,349","45,703","43,895","41,723","37,448","32,721","30,764","30,602","27,296","25,764","25,154","26,584","22,595","19,896","18,919","20,572","18,767"
Georgia ,"47,668","44,063","44,316","43,103","41,474","39,484","36,788","34,223","32,900","32,230","31,413","26,023","23,835","22,347","21,168","19,775","17,858","17,647","16,025","15,427","14,641","14,608","13,745","11,839","11,610","11,556","10,762","11,477"
Kentucky ,"16,254","15,211","14,551","14,286","13,858","14,220","13,941","13,548","12,090","11,326","10,429","9,895","9,819","9,286","8,544","7,842","6,771","6,144","5,067","4,768","4,617","4,581","3,872","3,863","3,463","3,550","3,279","3,523"
Louisiana,"34,553","33,642","33,634","33,448","32,988","31,798","30,048","27,397","25,218","23,771","22,768","21,354","19,954","19,092","17,824","16,559","15,573","14,702","13,673","13,280","13,051","12,279","10,514","9,071","8,586","7,382","7,083","6,514"
Maryland ,"22,105","22,543","22,898","22,545","22,319","21,982","21,432","21,124","20,995","20,374","19,959","19,288","19,023","18,360","16,971","15,786","13,760","13,010","12,882","12,594","12,683","12,208","11,251","9,031","7,502","7,638","7,722","7,900"
Mississippi,"19,187","18,834","20,623","19,637","18,572","16,842","15,465","13,334","12,968","11,893","10,282","9,330","8,356","8,396","7,927","7,509","7,030","6,557","6,443","6,103","5,855","5,381","5,298","4,475","3,785","3,401","2,785","2,753"
North Carolina ,"33,004","31,304","30,659","30,211","29,363","29,235","30,023","29,752","28,779","27,501","22,465","20,772","19,504","17,882","17,466","16,611","16,295","16,410","16,868","16,597","15,669","14,806","15,873","15,133","14,897","13,691","12,718","13,719"
Oklahoma,"20,958","20,501","20,464","20,490","20,787","20,077","18,801","18,489","17,653","16,336","15,024","14,827","13,421","12,104","11,214","10,633","9,717","8,945","9,021","7,823","7,400","7,031","6,174","5,006","4,549","4,073","4,010","4,228"
South Carolina ,"21,866","22,143","22,044","21,067","20,358","20,561","20,703","19,871","19,244","18,566","17,977","17,599","17,516","17,224","16,266","14,791","13,089","12,003","11,075","10,009","9,455","9,150","8,732","8,177","7,535","7,327","7,234","6,926"
Tennessee,"23,979","23,577","23,254","22,203","20,797","21,134","16,852","15,861","14,938","14,569","13,814","12,316","11,321","11,015","9,998","10,159","7,330","7,249","7,178","6,825","6,993","7,803","7,489","7,502","6,686","6,346","5,574","5,248"
Texas ,"154,147","153,424","148,952","149,701","153,097","150,688","134,178","130,051","122,450","119,831","109,356","85,064","58,056","49,186","47,846","41,953","38,789","37,279","36,789","35,938","34,987","33,789","34,472","30,050","28,671","25,355","23,570","21,520"
Virginia ,"32,858","32,386","32,332","29,422","28,109","27,778","28,419","26,675","25,968","25,756","25,403","21,631","20,036","18,789","16,666","15,683","13,596","12,822","12,442","11,604","10,406","9,712","9,715","9,040","8,617","8,148","7,985","7,367"
West Virginia ,"4,608","4,353","4,182","3,869","3,553","3,293","3,267","2,962","2,600","2,383","2,241","1,726","1,594","1,432","1,489","1,463","1,389","1,380","1,405","1,658","1,528","1,553","1,500","1,528","1,227","1,218","1,208","1,162"

West ,"273,077","266,940","260,449","254,518","252,770","248,149","240,648","231,614","218,167","202,171","187,640","176,565","163,593","153,271","144,510","131,462","116,628","105,157","95,365","84,035","75,409","69,265","62,148","52,710","44,884","42,169","39,784","36,975"
Alaska ,"4,157","4,135","4,049","4,212","3,889","3,661","3,795","3,861","3,446","3,279","3,074","2,581","2,716","2,574","2,494","2,583","2,465","2,408","2,344","2,207","1,888","1,557","1,276",977,801,729,678,764
Arizona,"29,750","28,514","26,931","25,542","24,546","24,131","23,531","21,924","20,978","19,909","18,473","16,774","15,476","14,476","13,426","12,471","11,381","10,339","8,948","8,134","7,482","6,566","5,788","4,986","4,153","3,573","3,275","3,042"
California,"155,368","153,831","151,374","149,523","151,840","151,699","148,600","144,876","135,942","126,564","117,846","112,370","102,749","95,506","90,807","81,297","71,278","62,823","55,920","47,248","40,892","37,353","32,987","27,775","23,253","21,400","20,178","18,576"
Colorado ,"18,393","17,935","17,267","16,073","15,500","14,457","13,242","12,512","11,593","10,350","10,047","8,920","8,470","7,939","7,238","6,513","5,488","4,565","3,627","3,238","3,091","3,108","2,923","2,691","2,560","2,587","2,419","2,258"
Hawaii,"5,261","5,143","4,754","4,815","4,492","4,350","4,494","4,460","3,626","3,248","3,076","2,923","2,729","2,533","2,362","2,287","2,128","2,106","2,044","1,963","1,858","1,591","1,386","1,158",954,809,690,535
Idaho,"5,728","5,146","5,154","5,443","5,042","4,443","3,762","3,648","3,561","3,116","2,639","2,458","2,131","2,022","1,841","1,738","1,497","1,359","1,387","1,293","1,203","1,147","1,013",932,792,796,772,746
Montana ,"3,404","3,201","2,978","2,965","2,799","2,688","2,486","2,350","2,109","1,887","1,671","1,474","1,465","1,405","1,349","1,264","1,214","1,160","1,069","1,090",929,879,885,807,714,695,675,561
Nevada,"10,487","9,663","9,627","9,392","9,217","8,763","8,908","8,329","7,713","7,183","6,552","5,975","5,611","5,370","4,916","4,674","4,539","4,153","4,326","3,512","3,260","3,024","2,634","2,030","1,739","1,475","1,274","1,084"
New Mexico ,"5,798","5,647","5,473","5,151","4,831","4,664","4,670","4,314","4,346","3,800","3,521","3,292","3,087","2,959","2,994","2,994","2,675","2,533","2,273","2,187","2,044","1,906","1,635","1,407","1,222","1,509","1,526","1,510"
Oregon ,"12,198","11,832","11,273","10,749","9,984","9,276","8,404","7,549","8,090","7,421","6,557","6,217","6,244","6,323","6,130","5,816","5,644","5,152","4,532","4,188","4,054","3,807","3,760","3,192","3,077","3,059","2,757","2,805"
Utah ,"5,479","5,336","5,191","5,024","5,256","4,967","4,173","4,088","3,791","3,310","2,914","2,765","2,575","2,505","2,371","2,285","1,872","1,778","1,704","1,570","1,456","1,223","1,169","1,099",905,926,875,776
Washington ,"15,284","14,860","14,808","14,080","13,850","13,479","13,143","12,290","11,607","10,815","10,135","9,753","9,341","8,617","7,560","6,597","5,567","5,911","6,381","6,689","6,567","6,416","6,018","5,124","4,209","4,137","4,251","3,934"
Wyoming,"1,770","1,697","1,570","1,549","1,524","1,571","1,440","1,413","1,365","1,289","1,135","1,063",999,"1,042","1,022",943,880,870,810,716,685,688,674,532,505,474,414,384

"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found in ""Prisoners in 2004,"" which can be located at http://www.ojp.usdoj.gov/bjs/abstract/p04.htm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Sentenced prisoners includes only inmates with a sentence of more than 1 year.
**U.S. total for 1996 is updated from previous sources. 
 --Responsibility for sentenced felons was transferred to the Federal Bureau of Prisons.
