"Colorado",4109,3931,3968,3454,3209,2882,3005,2657,2163,2495,2204,2219,1986,1798,1778,1685,1490,1383,1092,990,1104,1158
"Hawaii",1657,1478,1164,671,865,914,818,748,533,246,409,377,472,348,346,271,181,193,186,149,149,106
"Idaho",1211,1540,1721,1512,1056,1192,979,1009,785,792,701,611,573,582,596,621,618,566,472,441,459,512
"Montana",577,707,578,358,322,288,470,453,459,315,255,459,411,362,366,323,378,393,287,272,332,333
"Nevada",3177,2913,2629,2745,2672,2299,2229,2131,2258,2224,1796,1464,1569,1355,1108,1105,1078,914,739,683,626,617
"New Mexico",1530,1587,1412,1138,1101,1130,1321,1075,1208,1346,1038,1115,1266,1244,1014,865,730,365,446,570,525,584
"Oregon",2060,1909,1965,1650,1424,1530,1875,2984,2645,2653,2421,2323,2337,1993,1980,1800,1741,1508,1519,1608,1490,1406
"Utah",1218,1240,1191,1166,813,842,690,671,632,689,523,495,596,493,681,452,456,493,346,327,269,309
"Washington",5497,5174,4913,4775,4449,4313,4405,3738,3521,3303,2576,1992,1829,1798,1474,1563,1645,1548,1299,1295,1436,1503
"Wyoming",387,390,459,470,457,377,344,360,381,305,286,284,286,328,286,305,335,286,210,229,198,178
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported",,,,,,,,,,,,,,,,,,,,,,
"**In 1982 the number for the Southern Region does not sum due to an unknown error. ",,,,,,,,,,,,,,,,,,,,,,
