New Hampshire ,119,117,144,129,120,117,116,109,105,109,110,86,79,73,44,38,24,18,22,18,14,14,10,7,5,5,6,2
New Jersey ,"1,470","1,517","1,586","1,628","1,650","1,862","1,653","1,404","1,281","1,307","1,168","1,133","1,095","1,107","1,041",886,704,587,417,388,368,342,316,286,198,188,176,180
New York ,"2,789","2,914","2,996","3,133","3,280","3,620","3,502","3,569","3,728","3,615","3,575","3,528","3,499","3,368","2,691","2,465","1,760","1,487","1,326","1,085","1,018",831,818,766,606,597,560,512
Pennsylvania,"1,820","1,821","1,819","1,711","1,578","1,618","1,515","1,423","1,477","1,502","1,322","1,190","1,100","1,087","1,002",936,756,666,580,482,463,390,325,302,262,236,215,211
Rhode Island ,60,55,61,56,64,57,91,75,74,52,56,49,54,53,54,50,41,24,28,18,19,17,13,8,14,10,12,13
Vermont ,80,84,81,57,44,41,22,34,21,32,32,28,23,24,23,26,19,8,4,10,9,5,8,9,6,9,9,9

Midwest,"16,430","15,587","15,252","14,822","14,556","14,098","13,620","12,657","11,634","10,802","9,882","9,124","8,691","8,065","7,484","7,053","5,898","5,287","4,758","4,280","3,804","3,553","3,366","2,938","2,451","2,435","2,171","2,157"
Illinois,"2,750","2,700","2,520","2,747","2,849","2,802","2,646","2,430","2,249","2,196","1,813","1,688","1,456","1,257","1,183","1,019",899,779,764,673,635,551,467,450,240,360,236,277
Indiana,"1,881","1,753","1,578","1,534","1,447","1,219","1,184","1,057",994,884,816,773,733,695,673,621,498,456,377,426,377,359,320,268,217,174,121,130
Iowa ,757,716,703,635,592,539,491,528,470,425,351,281,243,196,212,179,140,122,124,110,103,114,121,114,92,95,71,84
Kansas,620,629,537,497,504,570,523,476,476,449,344,275,322,293,284,246,277,276,297,273,235,205,160,145,113,82,96,89
Michigan,"2,113","2,198","2,267","2,149","2,131","2,027","2,052","2,056","1,920","1,842","2,021","1,798","1,842","1,734","1,688","1,586","1,333","1,183","1,018",814,683,660,624,630,634,628,621,538
Minnesota,544,435,455,383,368,353,285,256,234,217,237,192,188,173,159,159,128,115,97,91,79,67,73,56,65,77,76,75
Missouri,"2,503","2,236","2,269","2,121","1,988","1,887","1,880","1,663","1,464","1,174","1,042",920,919,821,777,718,630,629,453,381,345,310,394,265,236,203,182,158
Nebraska,348,307,338,329,256,242,231,211,214,198,167,162,157,152,125,126,85,78,75,62,62,51,63,51,51,49,66,73
North Dakota ,129,108,99,96,54,64,65,55,39,25,15,18,13,26,16,20,6,4,9,8,8,8,9,3,2,2,2,2
Ohio,"3,185","2,897","2,929","2,829","2,808","2,841","2,912","2,842","2,805","2,793","2,595","2,584","2,419","2,293","1,947","1,995","1,577","1,295","1,213","1,153","1,018",977,900,763,632,598,538,577
South Dakota ,290,266,226,219,200,189,203,169,141,134,103,88,79,80,77,81,46,53,49,41,32,38,38,24,15,22,15,18
Wisconsin,"1,310","1,342","1,331","1,283","1,359","1,365","1,148",914,628,465,378,345,320,345,343,303,279,297,282,248,227,213,197,169,154,145,147,136

South ,"40,387","39,167","37,657","35,595","35,972","33,552","31,837","30,351","28,843","26,565","25,513","21,853","16,356","15,721","14,479","13,316","10,736","9,809","9,534","8,420","8,037","7,514","7,387","6,323","5,498","5,177","4,966","4,774"
Alabama ,"1,661","1,917","1,644","1,698","1,790","1,608","1,395","1,312","1,292","1,234","1,166","1,085","1,041","1,009",916,807,710,694,589,540,497,450,421,288,257,243,244,223
Arkansas ,910,860,845,843,767,777,690,601,538,520,544,473,456,435,427,439,295,262,224,217,196,196,167,131,106,112,98,91
Delaware ,215,223,224,255,245,216,195,159,164,164,137,124,133,128,99,91,95,99,93,72,58,55,58,47,33,38,48,41
Dist. of Columbia ,--,--,--,--,84,84,359,407,363,388,537,364,340,349,340,343,129,120,74,66,85,89,109,53,45,51,52,42
Florida ,"5,660","5,162","4,594","4,282","4,105","3,820","3,521","3,412","3,299","3,659","3,061","2,696","2,597","2,638","2,664","2,546","2,007","1,675","1,634","1,300","1,135","1,140","1,215",962,807,808,856,870
Georgia ,"3,433","3,144","3,127","2,829","2,751","2,597","2,409","2,201","2,135","2,019","1,909","1,693","1,384","1,309","1,176","1,000",873,854,783,749,689,694,626,584,540,522,497,493
Kentucky ,"1,447","1,331","1,226","1,082","1,061","1,097","1,046","1,052",820,734,637,545,545,513,479,447,348,293,221,213,203,192,159,130,125,141,111,138
Louisiana ,"2,386","2,405","2,398","2,362","2,219","2,268","2,180","1,868","1,561","1,424","1,295","1,114","1,022",911,775,698,669,673,627,610,608,533,416,344,303,236,208,217
Maryland ,"1,124","1,191","1,121","1,068","1,061",997,"1,029",990,969,979,892,843,821,769,772,616,463,394,380,361,383,350,322,279,229,222,244,248
Mississippi,"1,602","1,677","1,875","1,664","1,530","1,284","1,102",884,805,741,612,533,528,486,419,379,336,308,294,274,246,201,179,140,109,103,101,57
North Carolina ,"1,758","1,610","1,547","1,447","1,389","1,351","1,365","1,376","1,484","1,585","1,133","1,081",914,953,847,759,696,703,707,658,607,503,588,573,542,493,446,460
Oklahoma,"2,300","2,279","2,238","2,290","2,394","2,316","2,091","2,053","1,940","1,815","1,607","1,582","1,400","1,236","1,071",975,731,694,687,507,472,449,326,275,247,177,176,172
South Carolina ,"1,428","1,449","1,506","1,350","1,301","1,312","1,264","1,164","1,103",961,917,987,"1,009",935,916,832,695,561,532,448,372,371,359,318,293,281,283,276
Tennessee,"1,905","1,826","1,735","1,468","1,369","1,368",886,798,688,637,587,508,528,459,390,471,402,390,413,302,314,398,380,395,336,283,261,232
Texas,"11,408","11,023","10,593","10,384","11,634","10,315","10,332","10,300","9,933","7,935","8,839","6,949","2,411","2,491","2,196","2,069","1,648","1,542","1,745","1,594","1,695","1,470","1,677","1,452","1,221","1,167","1,005",919
Virginia ,"2,706","2,681","2,641","2,240","1,985","1,903","1,762","1,588","1,604","1,644","1,549","1,197","1,147","1,030",916,771,573,478,464,442,426,365,338,315,275,267,307,251
West Virginia ,444,389,343,333,287,239,211,186,145,126,91,79,80,70,76,73,66,69,67,67,51,58,47,37,30,33,29,44

West ,"21,479","20,201","18,774","17,767","18,302","18,065","17,578","16,338","15,068","13,121","11,547","10,410","9,528","9,025","9,074","8,407","6,879","5,876","5,042","4,180","3,514","3,025","2,614","2,160","1,939","1,898","1,733","1,497"
Alaska ,174,173,149,123,97,133,158,156,139,115,106,122,84,62,79,94,66,79,69,54,42,39,29,29,9,21,22,21
Arizona ,"2,545","2,414","2,205","1,961","1,789","1,570","1,581","1,415","1,415","1,328","1,193",993,961,898,817,751,686,580,464,379,356,311,279,236,219,176,180,187
California ,"10,882","10,293","9,610","9,537","10,597","10,826","10,905","10,311","9,418","8,291","7,409","6,745","5,973","5,678","5,858","5,427","4,401","3,708","3,213","2,522","2,029","1,750","1,459","1,232","1,087","1,027",847,671
Colorado ,"1,900","1,736","1,566","1,375","1,333","1,213","1,070",949,845,713,670,542,527,453,433,395,277,243,177,148,140,136,119,81,69,81,66,72
Hawaii,438,434,427,405,378,474,359,368,303,238,176,143,140,111,92,91,78,88,79,80,57,43,29,19,14,20,19,14
Idaho ,647,591,592,541,493,399,321,263,271,212,172,148,125,121,120,112,84,76,61,51,50,40,31,25,25,34,30,28
Montana ,473,419,345,363,306,263,248,191,121,112,93,67,83,73,76,64,58,47,42,39,35,24,29,24,25,20,15,2
Nevada ,878,880,851,841,846,731,743,695,612,530,441,425,438,453,406,438,342,281,225,259,228,164,119,86,100,91,76,65
New Mexico ,546,533,471,473,344,301,284,321,339,235,137,168,165,145,183,174,139,130,134,121,69,50,60,48,45,40,65,53
Oregon ,981,880,812,659,594,583,482,399,362,287,240,203,226,316,362,340,347,305,238,188,170,145,140,103,100,120,122,112
Utah ,502,415,357,303,361,327,278,210,210,161,130,122,124,119,125,107,87,73,67,63,45,48,46,41,27,33,36,30
Washington ,"1,303","1,258","1,222","1,051","1,008","1,106","1,018",924,920,793,698,666,618,539,435,331,249,220,222,230,254,242,246,212,190,205,236,226
Wyoming ,210,175,167,135,156,139,131,136,113,106,82,66,64,57,88,83,65,46,51,46,39,33,28,24,29,30,19,16

"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found in the most recent edition of ""Correctional Populations in the United States,"" which can be located at www.ojp.usdoj.gov/bjs/pubalp2.htm#cpus",,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Sentenced prisoners includes only those inmates with a sentence of more than 1 year. 
 --Responsibility for sentenced felons was transferred to the Federal Bureau of Prisons.
