"Texas",20356,9230,6968,14813,16861,12261,15040,15296,16037,14062,12521,11091,9975,7887,6471,4926,4043,2619,2319,1630,1564,1258
"Virginia",1337,1321,1440,1786,1569,1813,1676,1565,948,910,771,827,819,861,1081,778,787,661,585,384,372,348
"West Virginia",165,170,158,77,90,85,80,99,101,41,51,62,43,37,41,35,47,54,65,64,52,45
,,,,,,,,,,,,,,,,,,,,,,
"West",91162,88701,79417,74629,66199,59420,57590,61590,58028,53246,44841,34286,26375,18801,13656,11188,8372,6634,5234,4578,4776,3725
"Alaska",887,705,704,628,"/",383,253,310,192,109,96,83,79,47,40,54,49,40,33,29,24,25
"Arizona",2171,1988,1783,1638,1642,1307,1358,1135,813,700,843,1001,733,730,392,379,310,473,200,100,331,85
"California",79653,77834,69172,64581,57746,50994,49471,53402,51030,47719,39763,29524,22343,14889,10655,8040,5730,3725,2901,2472,2510,1982
"Colorado",1786,1487,1256,965,996,918,768,648,590,495,645,736,571,442,270,359,264,200,184,213,294,236
"Hawaii",1152,944,802,916,765,715,559,795,209,180,35,33,29,44,50,24,33,36,27,29,35,45
"Idaho","/",476,489,560,414,384,323,259,211,250,235,195,229,235,193,179,135,128,83,102,105,80
"Montana",522,335,323,420,110,109,132,115,120,239,233,87,89,125,107,85,89,96,82,80,106,74
"Nevada",724,683,591,603,569,507,619,671,527,465,459,283,309,213,196,248,209,190,240,166,142,74
"New Mexico",619,1056,1033,948,1001,933,706,409,484,488,505,376,399,335,346,349,223,376,160,163,125,200
"Oregon",1205,1000,1385,1621,1259,1691,2111,2454,2589,1617,1357,1273,825,814,432,435,499,493,554,539,332,288
"Utah",1501,1327,1122,1033,1018,950,845,796,688,557,450,339,279,350,251,247,189,157,111,86,95,58
"Washington",656,665,677,633,632,479,423,565,546,388,191,343,461,546,701,770,626,706,645,589,666,573
"Wyoming",286,201,80,83,47,50,22,31,29,39,29,13,29,31,23,19,16,14,14,10,11,5
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"*Includes only inmates with a sentence of more than 1 year.",,,,,,,,,,,,,,,,,,,,,,
"/:Not Reported.",,,,,,,,,,,,,,,,,,,,,,
