"Indiana",7754,7555,6905,6109,5261,5171,5342,4881,4242,3855,3976,3722,3819,3365,3583,3434,3236,2636,2265,1824,2003,2302
"Iowa",2898,2607,2678,2697,2716,2536,2391,2293,2126,1941,2061,1991,1722,1672,1475,1425,959,780,518,592,616,523
"Kansas",3478,3268,2889,2880,2918,3630,3102,2924,3006,3171,2477,1763,1499,1504,1380,1480,1752,1436,1321,1512,1361,1269
"Michigan",9624,8054,8728,8301,7637,9126,8585,8620,8254,6865,5226,4165,3754,3055,5572,5746,4735,4452,4314,4567,4266,4239
"Minnesota",3258,2744,2456,2515,2355,2206,2127,1917,1954,1757,1659,1485,1290,1240,1223,1201,1110,1038,1037,865,993,896
"Missouri",9347,8413,7699,8029,7460,7858,7283,6096,5489,5414,4622,4133,3559,2646,2593,2500,1896,1450,1217,938,945,925
"Nebraska",612,644,715,628,756,734,726,781,700,565,615,469,294,261,355,334,329,283,275,363,395,393
"North Dakota",445,324,283,285,217,213,206,227,215,243,188,197,213,198,175,196,164,164,123,132,145,115
"Ohio",10622,6184,6488,7189,7459,7058,8226,7451,7480,6137,5272,5376,5614,5401,7091,9215,7761,7837,8383,7144,6060,6457
"South Dakota ",674,538,480,449,410,445,432,432,488,359,464,364,416,298,310,292,245,231,163,151,196,200
"Wisconsin",4134,4420,3986,4530,3656,3896,3225,3171,2501,2467,2217,2196,2213,1890,2116,2098,1815,1646,1452,1321,1276,1359
,,,,,,,,,,,,,,,,,,,,,,
"South ",109445,104215,107689,115881,109352,117371,126009,126143,125509,106260,86265,83030,73730,63296,59161,60129,51489,47250,44773,41736,35921,34046
"Alabama",4002,4751,4294,3973,4100,4284,4611,4108,3393,3507,3332,1939,1650,1752,1703,1327,1451,1695,2173,1777,1485,782
"Arkansas",4393,3598,3504,3329,3155,2763,2707,2793,2204,2305,2120,1866,1777,1713,1556,1522,1410,1697,1751,1401,1334,1458
"Delaware ",430,454,501,495,503,456,470,505,602,567,565,479,446,419,417,396,318,352,291,224,220,265
"Dist. of Columbia",3095,3447,3289,2278,4283,2043,1904,2030,1078,1055,1076,938,832,764,850,763,664,766,843,965,1005,1115
"Florida",8192,8516,7750,7355,16808,17548,19420,19204,22951,17748,9979,9507,5490,2759,3633,5084,4355,5440,5969,7605,4579,4501
"Georgia ",7554,8733,9682,8992,6886,9678,11259,11754,11796,10672,6257,6255,6570,5778,5619,5368,4746,2427,3911,2044,3306,2794
"Kentucky ",3225,2852,3328,2771,3043,2966,2878,2319,2174,1882,2132,1744,2032,2164,2182,2315,2453,2421,2718,2134,2443,2144
"Louisiana",11831,11256,10706,10150,9204,8750,8123,5233,4996,4518,3551,3491,2565,2030,1525,641,637,668,346,381,431,519
"Maryland ",8396,8348,7213,7339,7196,6882,6597,6066,5516,4523,4099,3765,3458,3387,2957,2761,2524,2710,3173,3143,2769,2647
"Mississippi",1957,2137,1790,1389,1468,1963,2057,2031,2156,1973,1643,1842,1780,1859,1651,1965,1588,1620,1487,1239,687,810
"North Carolina ",6029,7542,10093,11605,19250,21408,20521,18727,15067,13222,10241,8427,6563,5331,4938,6366,6322,6494,5488,5175,5418,3268
"Oklahoma",2537,3019,2227,2229,2480,2306,2473,2848,2844,2302,1097,1529,1182,865,1214,1295,1125,919,903,1173,802,1306
"South Carolina ",3791,4019,4275,4319,4797,5015,4882,3218,3151,2878,3255,3350,2925,2788,2654,2263,2496,2625,2526,2409,2039,2410
"Tennessee",4605,5632,5317,4245,3306,4180,4943,3970,3782,2641,1515,2101,2811,4066,4564,2850,2944,2710,2330,1973,1967,1810
"Texas ",34949,23779,25866,36251,15891,17729,23150,32355,36013,30096,29942,30262,28865,23445,19321,19872,13061,10986,7739,7162,5727,6288
"Virginia ",3821,5763,7476,8579,6503,8834,9743,8365,7213,5791,4967,5013,4117,3604,3740,4748,4881,3334,2670,2513,1376,1604
"West Virginia ",638,369,378,582,479,566,271,617,573,580,494,522,667,572,637,593,514,386,455,418,333,325
,,,,,,,,,,,,,,,,,,,,,,
"West ",137977,130692,117890,112988,105095,97976,96425,98986,91069,82267,71782,60612,48757,40099,34761,31481,23247,20435,19551,17728,16611,16480
"Alaska ",1639,1559,1466,1400,"/",1333,694,710,700,562,515,645,722,470,340,350,210,258,248,208,229,174
"Arizona",6281,6310,6017,5932,6012,5541,5433,5113,3776,3269,3099,2837,2969,2893,2164,1935,1745,1705,1298,1463,1189,1098
"California",110008,103921,93903,89619,84199,75609,74399,78127,72661,67795,57449,46610,34723,26922,22965,20332,14360,11580,11080,9422,8783,9310
"Colorado ",3958,3418,2833,2698,1795,2142,2199,1858,2064,1514,1615,1775,1996,1951,1916,1712,1362,1239,950,957,1048,1162
"Hawaii",1678,1461,1308,1284,1384,1298,1111,1007,720,305,402,358,387,309,122,119,75,84,104,95,101,93
"Idaho",1800,1656,1516,1430,1080,1058,1033,916,712,646,660,717,597,245,637,604,581,466,477,441,472,473
"Montana ",765,600,557,437,462,479,503,425,414,419,363,391,410,253,348,345,323,340,268,233,286,319
"Nevada",1966,1634,1296,1367,1388,1426,1409,1407,1385,1347,978,1064,593,783,541,440,434,569,533,489,457,360
"New Mexico ",1267,1689,1263,1132,1337,1322,1294,1068,1035,1040,1048,992,953,871,828,643,553,675,473,630,473,421
"Oregon ",2388,2638,2598,2768,2554,3301,4239,5091,4834,3505,3194,2678,2730,2415,2217,2257,1575,1628,1797,1578,1562,1208
"Utah ",2419,2063,1688,1657,1521,1435,1311,1207,1145,769,771,619,592,685,635,602,547,422,450,305,239,283
"Washington ",3436,3456,3199,3025,3052,2800,2563,1823,1413,906,1521,1781,1944,2110,1854,1933,1326,1292,1734,1767,1658,1532
"Wyoming",372,287,246,239,311,232,237,234,210,190,167,145,141,192,194,209,156,177,139,140,114,47
,,,,,,,,,,,,,,,,,,,,,,
"Note:  Definitions of terms and notes pertaining to individual jurisdictions can be found",,,,,,,,,,,,,,,,,,,,,,
"in the most recent edition of ""Correctional Populations in the United States,"" which can be  ",,,,,,,,,,,,,,,,,,,,,,
"located at www.ojp.usdoj.gov/bjs/pubalp2.htm#Correctional Populations in the United States.",,,,,,,,,,,,,,,,,,,,,,
"/: Not reported",,,,,,,,,,,,,,,,,,,,,,
